state,year,fallow_other_than_current,current_fallow,total_fallow,net_area_sown,gross_cropped_area,area_sown_more_than_once,agricultural_land,cultivated_land,uncultivable_land,uncultivated_land,cropping_intensity,double_cropped_share,fallow_share,current_fallow_share,cultivated_land_share,uncultivated_share,net_area_sown_change,gross_cropped_area_change,agricultural_land_change,cultivated_land_change,fallow_change,net_area_sown_delta,gross_cropped_area_delta,agricultural_land_delta,cultivated_land_delta,fallow_delta,agricultural_land_from_baseline,net_area_sown_from_baseline,fallow_from_baseline,agricultural_land_3yr_mean,fallow_3yr_mean,cropping_intensity_3yr_mean
Chhattisgarh,2016,257.0,273.0,530.0,4664.0,5673.0,1009.0,5558.0,4937.0,8232.0,8853.0,1.2163379073753824,0.21633790737559683,0.09535804246129985,0.049118387909311056,0.8882691615687498,1.5928391507733728,0.002795097828423909,0.005851063829787284,-0.0005394713181082755,0.0010137875101379201,-0.02752293577981646,13.0,33.0,-3.0,5.0,-15.0,-0.0005394713181081568,0.0027950978284233935,-0.027522935779766014,5559.5,537.5,1.2144901749303043
Chhattisgarh,2017,252.0,290.0,542.0,4653.0,5540.0,887.0,5562.0,4943.0,8228.0,8847.0,1.1906297012677431,0.19062970126795814,0.0974469615246139,0.05213951815892626,0.8887090974468017,1.5906148867311054,-0.002358490566037763,-0.023444385686585578,0.0007196833393305901,0.001215312943082747,0.02264150943396226,-11.0,-133.0,4.0,6.0,12.0,0.00017982377270271896,0.00043001505052667595,-0.005504587155953203,5560.333333333333,539.0,1.2065366837094507
Chhattisgarh,2018,256.0,266.0,522.0,4679.0,5614.0,934.0,5570.0,4945.0,8218.0,8843.0,1.1998290232953195,0.19961530241500328,0.09371633752242482,0.04775583482943487,0.8877917414720129,1.5876122082582427,0.005587792821835302,0.013357400722021628,0.0014383315354189463,0.0004046125834513692,-0.03690036900369009,26.0,74.0,8.0,2.0,-20.0,0.0016184139543244705,0.006020210707373463,-0.042201834862307885,5563.333333333333,531.3333333333334,1.2022655439794818
Chhattisgarh,2019,256.0,291.0,547.0,4635.0,5735.0,1099.0,5551.0,4926.0,8237.0,8862.0,1.2373247033438537,0.2371089536137568,0.09854080345881848,0.05242298684920691,0.8874076742927602,1.5964691046655382,-0.009403718743321243,0.02155325970787314,-0.003411131059245953,-0.003842264914054594,0.04789272030651337,-44.0,121.0,-19.0,-19.0,25.0,-0.0017982377270271896,-0.0034401204042134076,0.0036697247706354683,5561.0,537.0,1.2092611426356388
Chhattisgarh,2020,255.0,301.0,556.0,4623.0,5712.0,1090.0,5542.0,4923.0,8503.0,9121.0,1.2355613238154366,0.23577763357122303,0.10032479249366648,0.05431252255502448,0.8883074702271944,1.6457957416092301,-0.0025889967637540146,-0.004010462074978238,-0.0016213294901818998,-0.0006090133982947776,0.01645338208409508,-12.0,-23.0,-9.0,-3.0,9.0,-0.00341665168135166,-0.006020210707373463,0.020183486238495075,5554.333333333333,541.6666666666666,1.2242383501515366
Chhattisgarh,2021,256.0,280.0,535.0,4631.0,5704.0,1073.0,5552.0,4911.0,8538.0,9180.0,1.2316994169723101,0.23169941697252605,0.09636167146972327,0.05043227665705143,0.8845461095099271,1.6534582132561861,0.0017304780445597245,-0.0014005602240896309,0.0018044027426922238,-0.0024375380865325758,-0.03776978417266186,8.0,-8.0,10.0,-12.0,-21.0,-0.0016184139543244705,-0.004300150505266759,-0.018348623853177343,5548.333333333333,546.0,1.2348618147105335
Chhattisgarh,2022,269.0,311.0,580.0,4592.0,5596.0,1003.0,5556.0,4903.0,8573.0,9226.0,1.2186411149823129,0.21842334494768761,0.10439164866808776,0.055975521958233264,0.8824694024476453,1.6605471562272027,-0.008421507233858816,-0.018934081346423604,0.0007204610951008217,-0.0016289961311342083,0.08411214953271018,-39.0,-108.0,4.0,-8.0,45.0,-0.0008991188635135948,-0.01268544399053694,0.0642201834861207,5550.0,557.0,1.2286339519233531
Chhattisgarh,2023,255.0,297.0,552.0,4616.0,5524.0,907.0,5554.0,4913.0,8578.0,9219.0,1.196707105718978,0.19649046793756572,0.09938782859198786,0.05347497299242825,0.8845876845515152,1.6598847677346669,0.005226480836237002,-0.012866333095067906,-0.0003599712023037993,0.0020395676116662376,-0.0482758620689655,24.0,-72.0,-2.0,10.0,-28.0,-0.0012587664089190327,-0.007525263384216829,0.01284403669722414,5554.0,555.6666666666666,1.2156825458912002
Chhattisgarh,2024,263.0,287.0,550.0,4624.0,5543.0,919.0,5564.0,4910.0,8563.0,9217.0,1.198745674740225,0.19874567474044144,0.09884974838244089,0.051581595974110064,0.882458662832336,1.6565420560744686,0.0017331022530329143,0.00343953656770446,0.001800504141159509,-0.0006106248727865138,-0.0036231884057971175,8.0,19.0,10.0,-3.0,-2.0,0.0005394713181081568,-0.005805203182110125,0.009174311926588671,5558.0,560.6666666666666,1.204697965147172
Dadra & Nagar Haveli,2015,2.0,2.0,4.0,19.0,23.0,5.0,24.0,21.0,25.0,28.0,1.2105263157257617,0.26315789472299167,0.1666666666597222,0.0833333333298611,0.8749999999635417,1.1666666666180556,,,,,,,,,,,0.0,0.0,0.0,24.0,4.0,1.2105263157257617
Dadra & Nagar Haveli,2016,2.0,2.0,5.0,19.0,23.0,4.0,24.0,21.0,25.0,28.0,1.2105263157257617,0.21052631577839334,0.2083333333246528,0.0833333333298611,0.8749999999635417,1.1666666666180556,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2499999999375,24.0,4.5,1.2105263157257617
Dadra & Nagar Haveli,2017,2.0,2.0,4.0,19.0,23.0,4.0,24.0,21.0,25.0,28.0,1.2105263157257617,0.21052631577839334,0.1666666666597222,0.0833333333298611,0.8749999999635417,1.1666666666180556,0.0,0.0,0.0,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,24.0,4.333333333333333,1.2105263157257617
Dadra & Nagar Haveli,2018,0.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,24.0,24.0,0.99999999995,0.0,0.0,0.0,0.99999999995,1.19999999994,0.05263157894736836,-0.13043478260869568,-0.16666666666666663,-0.04761904761904767,-1.0,1.0,-3.0,-4.0,-1.0,-4.0,-0.1666666666597222,0.052631578944598335,-0.99999999975,22.666666666666668,3.0,1.140350877133841
Daman & Diu,2015,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.9999999996666666,0.0,0.0,0.0,0.9999999996666666,0.0,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.9999999996666666
Daman & Diu,2016,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.9999999996666666,0.0,0.0,0.0,0.9999999996666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9999999996666666
Daman & Diu,2017,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.9999999996666666,0.0,0.0,0.0,0.9999999996666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9999999996666666
Daman & Diu,2018,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.9999999996666666,0.0,0.0,0.0,0.9999999996666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9999999996666666
Delhi,2015,8.0,12.0,20.0,22.0,58.0,37.0,53.0,34.0,95.0,114.0,2.6363636362438014,1.6818181817417355,0.3773584905589178,0.22641509433535068,0.6415094339501602,2.1509433961858315,,,,,,,,,,,0.0,0.0,0.0,53.0,20.0,2.6363636362438014
Delhi,2016,8.0,12.0,20.0,22.0,57.0,35.0,53.0,34.0,95.0,114.0,2.5909090907913224,1.590909090836777,0.3773584905589178,0.22641509433535068,0.6415094339501602,2.1509433961858315,0.0,-0.017241379310344862,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,20.0,2.613636363517562
Delhi,2017,8.0,12.0,20.0,22.0,59.0,37.0,53.0,34.0,95.0,114.0,2.681818181696281,1.6818181817417355,0.3773584905589178,0.22641509433535068,0.6415094339501602,2.1509433961858315,0.0,0.03508771929824572,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,20.0,2.6363636362438014
Delhi,2018,8.0,12.0,20.0,22.0,59.0,37.0,53.0,34.0,95.0,114.0,2.681818181696281,1.6818181817417355,0.3773584905589178,0.22641509433535068,0.6415094339501602,2.1509433961858315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,20.0,2.6515151513946282
Delhi,2020,8.0,12.0,20.0,22.0,58.0,37.0,53.0,34.0,113.0,132.0,2.6363636362438014,1.6818181817417355,0.3773584905589178,0.22641509433535068,0.6415094339501602,2.490566037688857,0.0,-0.016949152542372836,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,20.0,2.6666666665454546
Delhi,2024,19.0,0.0,19.0,28.0,47.0,19.0,58.0,28.0,93.0,123.0,1.6785714285114797,0.6785714285471939,0.32758620689090373,0.0,0.4827586206813318,2.1206896551358505,0.2727272727272727,-0.18965517241379315,0.09433962264150941,-0.17647058823529416,-0.050000000000000044,6.0,-11.0,5.0,-6.0,-1.0,0.09433962263972945,0.272727272714876,-0.0499999999975,54.666666666666664,19.666666666666668,2.332251082150521
Goa,2020,4.0,5.0,8.0,126.0,144.0,18.0,140.0,131.0,221.0,230.0,1.1428571428480725,0.14285714285600906,0.05714285714244898,0.03571428571403062,0.9357142857076021,1.6428571428454082,,,,,,,,,,,0.0,0.0,0.0,140.0,8.0,1.1428571428480725
Goa,2021,4.0,5.0,8.0,127.0,144.0,18.0,141.0,131.0,221.0,230.0,1.1338582677076074,0.14173228346345093,0.05673758865207988,0.03546099290754993,0.929078014177808,1.6312056737472966,0.007936507936507908,0.0,0.0071428571428571175,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.007142857142806123,0.007936507936444948,0.0,140.5,8.0,1.13835770527784
Goa,2022,4.0,5.0,8.0,126.0,144.0,18.0,139.0,130.0,221.0,230.0,1.1428571428480725,0.14285714285600906,0.05755395683411832,0.03597122302132395,0.9352517985544228,1.6546762589809016,-0.007874015748031482,0.0,-0.014184397163120588,-0.007633587786259555,0.0,-1.0,0.0,-2.0,-1.0,0.0,-0.007142857142806123,0.0,0.0,140.0,8.0,1.1398575178012509
Goa,2023,4.0,5.0,8.0,127.0,145.0,19.0,141.0,131.0,220.0,229.0,1.141732283455577,0.1496062992114204,0.05673758865207988,0.03546099290754993,0.929078014177808,1.6241134751657866,0.007936507936507908,0.00694444444444442,0.014388489208633004,0.007692307692307665,0.0,1.0,1.0,2.0,1.0,0.0,0.007142857142806123,0.007936507936444948,0.0,140.33333333333334,8.0,1.139482564670419
Gujarat,2015,19602.0,18810.0,2106.0,1363.0,2108.0,3472.0,804.0,2.0,1959.0,2766.0,1.5465884079225631,2.547322083637163,2.619402985071369,23.395522388030603,0.0024875621890516324,3.4402985074584076,,,,,,,,,,,0.0,0.0,0.0,804.0,2106.0,1.5465884079225631
Gujarat,2016,19602.0,18810.0,2109.0,1376.0,2074.0,3450.0,802.0,5.0,1933.0,2741.0,1.5072674418593697,2.507267441858643,2.6296758104705367,23.45386533662911,0.006234413965079508,3.4177057356565865,0.009537784299339602,-0.016129032258064502,-0.0024875621890547706,1.5,0.0014245014245013454,13.0,-34.0,-2.0,3.0,3.0,-0.0024875621890516324,0.009537784299332695,0.001424501424500748,803.0,2107.5,1.5269279248909664
Gujarat,2017,19602.0,18810.0,2121.0,1402.0,2069.0,3471.0,804.0,5.0,1923.0,2732.0,1.4757489300988047,2.4757489300980917,2.638059701489256,23.395522388030603,0.006218905472629081,3.39800995024453,0.018895348837209225,-0.0024108003857280513,0.0024937655860348684,0.0,0.005689900426742556,26.0,-5.0,2.0,0.0,12.0,0.0,0.028613352897998084,0.007122507122503741,803.3333333333334,2112.0,1.509868259960246
Gujarat,2018,19602.0,18810.0,2118.0,1416.0,2077.0,3492.0,803.0,4.0,1903.0,2711.0,1.4668079096034838,2.4661016949135126,2.637608966372805,23.424657534217403,0.004981320049806997,3.376089663756692,0.009985734664764712,0.003866602223296267,-0.0012437810945273853,-0.19999999999999996,-0.0014144271570014633,14.0,8.0,-1.0,-1.0,-3.0,-0.0012437810945258162,0.03888481291266406,0.005698005698002992,803.0,2116.0,1.4832747605205527
Gujarat,2019,19624.0,18810.0,2119.0,1420.0,2077.0,3496.0,807.0,4.0,1901.0,2712.0,1.462676056336998,2.4619718309841816,2.6257744733548627,23.308550185844723,0.004956629491939335,3.3605947955348694,0.0028248587570620654,0.0,0.00498132004981322,0.0,0.00047214353163371747,4.0,0.0,4.0,0.0,1.0,0.0037313432835774487,0.0418195157739972,0.006172839506169908,804.6666666666666,2119.3333333333335,1.468410965346429
Gujarat,2020,19624.0,18810.0,2051.0,1423.0,2087.0,3510.0,787.0,11.0,1876.0,2674.0,1.4666198172863902,2.4666198172856877,2.606099110543067,23.900889453590977,0.01397712833543332,3.397712833540791,0.0021126760563381364,0.004814636494944624,-0.024783147459727428,1.75,-0.032090608777725294,3.0,10.0,-20.0,7.0,-68.0,-0.021144278606938877,0.044020542919997054,-0.026115859449180382,799.0,2096.0,1.4653679277422906
Gujarat,2021,19624.0,18810.0,2052.0,1462.0,2080.0,3542.0,788.0,10.0,1917.0,2716.0,1.4227086183300803,2.422708618329396,2.604060913702279,23.870558375604226,0.012690355329933135,3.4467005076098394,0.027406886858749147,-0.0033540967896502627,0.0012706480304955914,-0.09090909090909094,0.0004875670404680399,39.0,-7.0,1.0,-1.0,1.0,-0.01990049751241306,0.07263389581799513,-0.025641025641013466,794.0,2074.0,1.4506681639844894
Gujarat,2022,19624.0,18810.0,2058.0,1520.0,2078.0,3597.0,787.0,9.0,1766.0,2562.0,1.3671052631569953,2.3664473684194958,2.614993646756525,23.900889453590977,0.011435832274445444,3.25540025412547,0.039671682626539084,-0.0009615384615384581,-0.0012690355329949554,-0.09999999999999998,0.0029239766081872176,58.0,-2.0,-1.0,-1.0,6.0,-0.021144278606938877,0.11518708730732562,-0.02279202279201197,787.3333333333334,2053.6666666666665,1.4188112329244886
Gujarat,2023,19624.0,18810.0,2058.0,1573.0,2077.0,3649.0,785.0,9.0,1721.0,2514.0,1.3204068658605719,2.3197711379514816,2.6216560509520743,23.96178343945992,0.011464968152851637,3.2025477706965573,0.03486842105263155,-0.0004812319538017862,-0.0025412960609910717,0.0,0.0,53.0,-1.0,-2.0,0.0,0.0,-0.023631840795990507,0.15407190021998968,-0.02279202279201197,786.6666666666666,2056.0,1.3700735824492158
Gujarat,2024,19624.0,18810.0,2081.0,1612.0,2099.0,3711.0,785.0,9.0,1724.0,2518.0,1.3021091811406313,2.302109181140011,2.650955414009362,23.96178343945992,0.011464968152851637,3.2076433120978245,0.024793388429751984,0.010592200288878084,0.0,0.0,0.011175898931000905,39.0,22.0,0.0,0.0,23.0,-0.023631840795990507,0.18268525311798775,-0.0118708452041729,785.6666666666666,2065.6666666666665,1.3298737700527328
Haryana,2015,4421.0,4371.0,41.0,395.0,113.0,508.0,25.0,8.0,44.0,78.0,0.2860759493663644,1.2860759493638327,1.6399999999344,174.8399999930064,0.3199999999872,3.1199999998752,,,,,,,,,,,0.0,0.0,0.0,25.0,41.0,0.2860759493663644
Haryana,2016,4421.0,4371.0,40.0,436.0,128.0,564.0,24.0,8.0,35.0,68.0,0.2935779816507028,1.2935779816484092,1.6666666665972223,182.12499999241146,0.3333333333194444,2.8333333332152777,0.10379746835443049,0.1327433628318584,-0.040000000000000036,0.0,-0.024390243902439046,41.0,15.0,-1.0,0.0,-1.0,-0.0399999999984,0.1037974683541676,-0.024390243901844143,24.5,40.5,0.2898269655085336
Haryana,2017,4421.0,4371.0,36.0,436.0,117.0,553.0,24.0,6.0,49.0,79.0,0.26834862385259556,1.268348623850302,1.4999999999375,182.12499999241146,0.24999999998958333,3.291666666529514,0.0,-0.0859375,0.0,-0.25,-0.09999999999999998,0.0,-11.0,0.0,-2.0,-4.0,-0.0399999999984,0.1037974683541676,-0.1219512195092207,24.333333333333332,39.0,0.2826675182898876
Haryana,2018,4421.0,4371.0,35.0,156.0,289.0,445.0,74.0,21.0,54.0,149.0,1.8525641025522273,2.8525641025458173,0.4729729729665814,59.067567566769355,0.28378378377994884,2.013513513486304,-0.6422018348623852,1.4700854700854702,2.0833333333333335,2.5,-0.02777777777777779,-280.0,172.0,50.0,15.0,-1.0,1.9599999999216,-0.6050632911377087,-0.14634146341106485,40.666666666666664,37.0,0.8048302360185086
Haryana,2019,4421.0,4371.0,36.0,166.0,199.0,366.0,175.0,34.0,63.0,273.0,1.19879518071567,2.204819277095152,0.2057142857131102,24.977142857000132,0.1942857142846041,1.5599999999910859,0.0641025641025641,-0.31141868512110726,1.364864864864865,0.6190476190476191,0.02857142857142847,10.0,-90.0,101.0,13.0,1.0,5.99999999976,-0.5797468354415702,-0.1219512195092207,91.0,35.666666666666664,1.1065693023734975
Haryana,2020,4421.0,4371.0,32.0,168.0,171.0,339.0,153.0,37.0,65.0,255.0,1.0178571428510843,2.017857142845132,0.20915032679601864,28.56862745079367,0.24183006535789656,1.6666666666557735,0.012048192771084265,-0.14070351758793975,-0.12571428571428567,0.08823529411764697,-0.11111111111111116,2.0,-28.0,-22.0,3.0,-4.0,5.1199999997952,-0.5746835443023426,-0.21951219511659728,134.0,34.333333333333336,1.356405475372994
Haryana,2021,4421.0,4371.0,32.0,168.0,171.0,339.0,153.0,37.0,65.0,255.0,1.0178571428510843,2.017857142845132,0.20915032679601864,28.56862745079367,0.24183006535789656,1.6666666666557735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1199999997952,-0.5746835443023426,-0.21951219511659728,160.33333333333334,33.333333333333336,1.0781698221392795
Haryana,2022,4421.0,4354.0,31.0,154.0,138.0,292.0,81.0,36.0,122.0,239.0,0.8961038960980773,1.896103896091584,0.38271604937799114,53.75308641908946,0.4444444444389575,2.9506172839141898,-0.08333333333333337,-0.19298245614035092,-0.47058823529411764,-0.027027027027026973,-0.03125,-14.0,-33.0,-72.0,-1.0,-1.0,2.2399999999104,-0.6101265822769364,-0.2439024390184414,129.0,31.666666666666668,0.9772727272667486
Haryana,2023,4421.0,4317.0,31.0,187.0,183.0,370.0,63.0,28.0,103.0,194.0,0.9786096256632161,1.9786096256578685,0.49206349205568156,68.52380952272185,0.4444444444373898,3.079365079316201,0.2142857142857142,0.326086956521739,-0.2222222222222222,-0.2222222222222222,0.0,33.0,45.0,-18.0,-8.0,0.0,1.5199999999392,-0.5265822784796795,-0.2439024390184414,99.0,31.333333333333332,0.9641902215374593
Haryana,2024,4421.0,4425.0,30.0,155.0,162.0,317.0,48.0,181.0,103.0,332.0,1.0451612903158378,2.045161290309386,0.6249999999869792,92.18749999807943,3.7708333332547745,6.91666666652257,-0.17112299465240643,-0.11475409836065575,-0.23809523809523814,5.464285714285714,-0.032258064516129004,-32.0,-21.0,-15.0,153.0,-1.0,0.9199999999632,-0.6075949367073226,-0.2682926829202856,64.0,30.666666666666668,0.9732916040257104
Himachal Pradesh,2015,5567.0,4577.0,1127.0,359.0,774.0,1132.0,1502.0,69.0,119.0,1690.0,2.155988857932713,3.153203342609601,0.7503328894801928,3.0472703062562934,0.045938748335522014,1.125166444739597,,,,,,,,,,,0.0,0.0,0.0,1502.0,1127.0,2.155988857932713
Himachal Pradesh,2016,5567.0,4578.0,1125.0,352.0,779.0,1131.0,1508.0,67.0,122.0,1696.0,2.2130681818118947,3.213068181809054,0.7460212201586565,3.0358090185656263,0.04442970822278221,1.124668435012517,-0.01949860724233987,0.006459948320413522,0.003994673768308976,-0.02898550724637683,-0.0017746228926353025,-7.0,5.0,6.0,-2.0,-2.0,0.003994673768306262,-0.01949860724228552,-0.0017746228926337404,1505.0,1126.0,2.1845285198723037
Himachal Pradesh,2017,5567.0,4577.0,1124.0,359.0,777.0,1136.0,1501.0,68.0,120.0,1689.0,2.1643454038936927,3.1643454038909073,0.7488341105924392,3.0493004663537313,0.04530313124580593,1.1252498334436207,0.019886363636363535,-0.0025673940949936247,-0.004641909814323553,0.014925373134328401,-0.000888888888888939,7.0,-2.0,-7.0,1.0,-1.0,-0.000665778961384377,0.0,-0.0026619343389506105,1503.6666666666667,1125.3333333333333,2.1778008145461
Himachal Pradesh,2018,5567.0,4577.0,1125.0,358.0,774.0,1133.0,1502.0,71.0,120.0,1692.0,2.1620111731783185,3.1648044692649027,0.7490013315574241,3.0472703062562934,0.04727030625829077,1.1264980026623659,-0.0027855153203342198,-0.0038610038610038533,0.0006662225183211579,0.044117647058823595,0.000889679715302405,-1.0,-3.0,1.0,3.0,1.0,0.0,-0.002785515320326503,-0.0017746228926337404,1503.6666666666667,1124.6666666666667,2.1798082529613017
Himachal Pradesh,2019,5567.0,4577.0,1123.0,366.0,767.0,1133.0,1500.0,70.0,118.0,1688.0,2.095628415294821,3.0956284152920883,0.7486666666661675,3.051333333331299,0.046666666666635555,1.1253333333325832,0.022346368715083775,-0.009043927648578864,-0.0013315579227696217,-0.014084507042253502,-0.001777777777777767,8.0,-7.0,-2.0,-1.0,-2.0,-0.001331557922768754,0.01949860724228552,-0.0035492457852674807,1501.0,1124.0,2.1406616641222773
Himachal Pradesh,2020,5567.0,4578.0,1124.0,365.0,766.0,1131.0,1503.0,68.0,125.0,1695.0,2.098630136980552,3.098630136977812,0.7478376580168011,3.045908183630708,0.04524284763802712,1.1277445109772937,-0.002732240437158473,-0.0013037809647978849,0.0020000000000000018,-0.02857142857142858,0.0008904719501334757,-1.0,-1.0,3.0,-2.0,1.0,0.000665778961384377,0.016713091921959015,-0.0026619343389506105,1501.6666666666667,1124.0,2.1187565751512305
Himachal Pradesh,2021,5567.0,4577.0,1144.0,366.0,771.0,1137.0,1466.0,70.0,130.0,1665.0,2.106557377043425,3.1065573770406925,0.7803547066843245,3.1221009549774066,0.047748976807607264,1.1357435197809442,0.00273972602739736,0.006527415143603221,-0.02461743180306053,0.02941176470588225,0.017793594306049876,1.0,5.0,-37.0,2.0,20.0,-0.02396804260983757,0.01949860724228552,0.015084294587386794,1489.6666666666667,1130.3333333333333,2.100271976439599
Himachal Pradesh,2022,5567.0,4578.0,1144.0,362.0,771.0,1133.0,1458.0,70.0,131.0,1659.0,2.129834254137763,3.1298342541350004,0.7846364883396539,3.1399176954710977,0.04801097393686694,1.1378600823037464,-0.010928961748633892,0.0,-0.00545702592087316,0.0,0.0,-4.0,0.0,-8.0,0.0,0.0,-0.02929427430091259,0.008356545960979508,0.015084294587386794,1475.6666666666667,1137.3333333333333,2.11167392272058
Himachal Pradesh,2023,5567.0,4579.0,1144.0,370.0,776.0,1146.0,1461.0,71.0,135.0,1667.0,2.097297297291629,3.097297297288926,0.783025325119245,3.1341546885673277,0.048596851471561536,1.1409993155365223,0.022099447513812098,0.006485084306095956,0.002057613168724215,0.014285714285714235,0.0,8.0,5.0,3.0,1.0,0.0,-0.027296937416759457,0.03064066852359153,0.015084294587386794,1461.6666666666667,1144.0,2.1112296428242723
Himachal Pradesh,2024,5567.0,4582.0,1147.0,369.0,780.0,1149.0,1461.0,71.0,133.0,1665.0,2.1138211382056538,3.1138211382029435,0.7850787132095927,3.1362080766576756,0.048596851471561536,1.1396303901429572,-0.002702702702702675,0.005154639175257714,0.0,0.0,0.002622377622377714,-1.0,4.0,0.0,0.0,3.0,-0.027296937416759457,0.027855153203265027,0.017746228926337405,1460.0,1145.0,2.1136508965450154
Jammu & Kashmir,2015,20.0,114.0,134.0,754.0,1159.0,405.0,1077.0,868.0,2981.0,3189.0,1.5371352785125503,0.5371352785138764,0.12441968430814818,0.10584958217260367,0.8059424326826314,2.961002785512571,,,,,,,,,,,0.0,0.0,0.0,1077.0,134.0,1.5371352785125503
Jammu & Kashmir,2016,22.0,101.0,124.0,757.0,1177.0,420.0,1078.0,858.0,2980.0,3199.0,1.5548216644629396,0.5548216644642605,0.1150278293134369,0.09369202226336393,0.7959183673462005,2.967532467529715,0.003978779840848823,0.015530629853321765,0.0009285051067779992,-0.011520737327188946,-0.07462686567164178,3.0,18.0,1.0,-10.0,-10.0,0.0009285051067772251,0.003978779840843529,-0.07462686567108488,1077.5,129.0,1.545978471487745
Jammu & Kashmir,2017,26.0,105.0,131.0,752.0,1165.0,413.0,1081.0,857.0,3039.0,3263.0,1.5492021276575143,0.5492021276588441,0.12118408880654839,0.09713228492127925,0.7927844588336792,3.018501387601278,-0.006605019815059454,-0.010195412064570974,0.002782931354359919,-0.0011655011655011815,0.056451612903225756,-5.0,-12.0,3.0,-1.0,7.0,0.0037140204271089005,-0.0026525198938956865,-0.022388059701325465,1078.6666666666667,129.66666666666666,1.5470530235443347
Jammu & Kashmir,2018,36.0,121.0,157.0,713.0,1124.0,411.0,1091.0,835.0,3038.0,3295.0,1.576437587655573,0.5764375876569755,0.14390467461031722,0.11090742438119991,0.7653528872586935,3.0201649862483775,-0.051861702127659615,-0.03519313304721028,0.009250693802035137,-0.025670945157526215,0.1984732824427482,-39.0,-41.0,10.0,-22.0,26.0,0.012999071494881153,-0.05437665782486157,0.17164179104349522,1083.3333333333333,137.33333333333334,1.5601537932586755
Jammu & Kashmir,2019,37.0,97.0,135.0,720.0,1090.0,370.0,1071.0,817.0,2774.0,3028.0,1.5138888888867863,0.5138888888881752,0.12605042016794954,0.09056956115771189,0.7628384687201094,2.827264239026305,0.009817671809256634,-0.030249110320284656,-0.018331805682859748,-0.021556886227544925,-0.14012738853503182,7.0,-34.0,-20.0,-18.0,-22.0,-0.005571030640663351,-0.04509283819622667,0.007462686567108488,1081.0,141.0,1.5465095347332911
Jammu & Kashmir,2020,38.0,82.0,120.0,736.0,1112.0,376.0,1074.0,818.0,2771.0,3028.0,1.5108695652153386,0.5108695652166972,0.11173184357531496,0.07635009310979855,0.7616387337050636,2.819366852883781,0.022222222222222143,0.020183486238532167,0.0028011204481792618,0.001223990208078396,-0.11111111111111116,16.0,22.0,3.0,1.0,-15.0,-0.0027855153203316754,-0.023872679045061178,-0.10447761193951884,1078.6666666666667,137.33333333333334,1.5337320139192325
Jammu & Kashmir,2021,37.0,88.0,125.0,733.0,1134.0,401.0,1075.0,821.0,2768.0,3023.0,1.5470668485654202,0.5470668485667843,0.1162790697673337,0.08186046511620292,0.7637209302318477,2.812093023253198,-0.0040760869565217295,0.019784172661870603,0.0009310986964619072,0.003667481662591676,0.04166666666666674,-3.0,22.0,1.0,3.0,5.0,-0.0018570102135544502,-0.027851458885904706,-0.06716417910397639,1073.3333333333333,126.66666666666667,1.5239417675558482
Jammu & Kashmir,2022,37.0,98.0,136.0,733.0,1134.0,400.0,1094.0,832.0,2763.0,3026.0,1.5470668485654202,0.5457025920865679,0.12431444241304908,0.08957952467999124,0.7605118829974767,2.765996343690342,0.0,0.0,0.017674418604651132,0.013398294762484664,0.08800000000000008,0.0,0.0,19.0,11.0,11.0,0.015784586815212828,-0.027851458885904706,0.014925373134216977,1081.0,127.0,1.535001087448726
Jammu & Kashmir,2023,40.0,95.0,134.0,738.0,1126.0,388.0,1095.0,833.0,2771.0,3033.0,1.525745257450507,0.5257452574518622,0.12237442922363254,0.08675799086750068,0.7607305936066112,2.7698630136961007,0.006821282401091366,-0.007054673721340388,0.000914076782449813,0.0012019230769231282,-0.014705882352941124,5.0,-8.0,1.0,1.0,-2.0,0.016713091921990053,-0.021220159151165492,0.0,1088.0,131.66666666666666,1.5399596515271157
